974722|09:00:00|113.000000|115.000000|113.000000|113.000000|V20400
974723|09:01:00|115.000000|115.000000|114.000000|115.000000|V30300
974724|09:02:00|114.000000|114.000000|114.000000|114.000000|V149800
974725|09:03:00|114.000000|114.000000|114.000000|114.000000|V100
974726|09:04:00|114.000000|114.000000|114.000000|114.000000|V40900
974727|09:07:00|115.000000|115.000000|115.000000|115.000000|V100
974728|09:08:00|115.000000|115.000000|115.000000|115.000000|V11800
974729|09:10:00|114.000000|115.000000|114.000000|115.000000|V4800
974730|09:11:00|115.000000|115.000000|115.000000|115.000000|V11000
974731|09:12:00|115.000000|115.000000|115.000000|115.000000|V1000
974732|09:14:00|115.000000|115.000000|115.000000|115.000000|V21300
974733|09:16:00|115.000000|115.000000|115.000000|115.000000|V500
974734|09:19:00|115.000000|115.000000|115.000000|115.000000|V9100
974735|09:27:00|115.000000|115.000000|113.000000|115.000000|V324400
974736|09:28:00|115.000000|115.000000|115.000000|115.000000|V3600
974737|09:34:00|114.000000|114.000000|114.000000|114.000000|V103700
974738|09:36:00|114.000000|114.000000|114.000000|114.000000|V38800
974739|09:41:00|114.000000|114.000000|114.000000|114.000000|V146300
974740|09:47:00|114.000000|115.000000|114.000000|115.000000|V185700
974741|09:48:00|116.000000|116.000000|116.000000|116.000000|V100
974742|09:51:00|114.000000|115.000000|114.000000|115.000000|V2100
974743|09:53:00|115.000000|115.000000|115.000000|115.000000|V16900
974744|09:54:00|116.000000|116.000000|115.000000|115.000000|V1000
974745|09:56:00|115.000000|115.000000|115.000000|115.000000|V1700
974746|09:57:00|115.000000|115.000000|115.000000|115.000000|V1500
974747|09:58:00|116.000000|116.000000|116.000000|116.000000|V100
974748|09:59:00|115.000000|115.000000|115.000000|115.000000|V300
974749|10:00:00|116.000000|116.000000|116.000000|116.000000|V600
974750|10:01:00|115.000000|115.000000|115.000000|115.000000|V400
974751|10:07:00|114.000000|115.000000|114.000000|115.000000|V100100
