#A1_LOSSLESS_AI_TRANSPORT_V3
ticker=DIVA|date=2024-12-05|rows=222|source_base=447351|compact_sha=e502a6219f9f69d9f2a615424192cd29d291f0b33817ea07502685164fc62158
defaults_json={"RAW_TICKER":"DIVA","RAW_INTERVAL_SEC":"60","OBS_DUP_OR_OUT_OF_ORDER_TIME_FLAG":"0","IDX_REGULAR_CLOCK_SESSION_CODE":"20","DATE_CHANGE_FROM_PREV_FLAG":"0","DATE_FIRST_OBS_IN_RANGE_FLAG":"0","ANALYSIS_RANGE_LAST_OBS_FLAG":"0","CLK_PREOPEN_INPUT_FLAG":"0","CLK_REGULAR_SESSION1_FLAG":"1","CLK_OFFICIAL_MIDDAY_BREAK_FLAG":"0","CLK_REGULAR_SESSION2_FLAG":"0","CLK_PRECLOSE_INPUT_FLAG":"0","CLK_POSTCLOSE_FLAG":"0","BND_PRE_REG_OPEN_5M_FLAG":"0","BND_FIRST_S1_5M_FLAG":"0","BND_LAST_S1_5M_FLAG":"0","BND_PRE_S2_5M_FLAG":"0","BND_FIRST_S2_5M_FLAG":"0","BND_LAST_REGULAR_5M_FLAG":"0","BND_FIRST_PRECLOSE_5M_FLAG":"0","RAW_AUX1_SEMANTIC_PROVEN_CODE":"-1","RAW_AUX2_FRESH_SEMANTIC_PROVEN_CODE":"-1","RAW_OPENINT_FRESH_SEMANTIC_PROVEN_CODE":"-1"}
aliases_json={"RAW_TICKER":"x0","RAW_INTERVAL_SEC":"x1","OBS_DUP_OR_OUT_OF_ORDER_TIME_FLAG":"x2","IDX_REGULAR_CLOCK_SESSION_CODE":"x3","DATE_CHANGE_FROM_PREV_FLAG":"x4","DATE_FIRST_OBS_IN_RANGE_FLAG":"x5","ANALYSIS_RANGE_LAST_OBS_FLAG":"x6","CLK_PREOPEN_INPUT_FLAG":"x7","CLK_REGULAR_SESSION1_FLAG":"x8","CLK_OFFICIAL_MIDDAY_BREAK_FLAG":"x9","CLK_REGULAR_SESSION2_FLAG":"x10","CLK_PRECLOSE_INPUT_FLAG":"x11","CLK_POSTCLOSE_FLAG":"x12","BND_PRE_REG_OPEN_5M_FLAG":"x13","BND_FIRST_S1_5M_FLAG":"x14","BND_LAST_S1_5M_FLAG":"x15","BND_PRE_S2_5M_FLAG":"x16","BND_FIRST_S2_5M_FLAG":"x17","BND_LAST_REGULAR_5M_FLAG":"x18","BND_FIRST_PRECLOSE_5M_FLAG":"x19","RAW_AUX1_SEMANTIC_PROVEN_CODE":"x20","RAW_AUX2_FRESH_SEMANTIC_PROVEN_CODE":"x21","RAW_OPENINT_FRESH_SEMANTIC_PROVEN_CODE":"x22"}
#ROW i|HH:mm:ss|O|H|L|C|V|exceptions(alias=value;...)
41|09:42:00|166.000000|166.000000|166.000000|166.000000|29700|
42|09:44:00|166.000000|166.000000|166.000000|166.000000|7000|
43|09:45:00|166.000000|166.000000|165.000000|165.000000|17500|
44|09:46:00|165.000000|165.000000|165.000000|165.000000|100|
45|09:47:00|165.000000|165.000000|165.000000|165.000000|8000|
46|09:48:00|165.000000|166.000000|165.000000|166.000000|45000|
47|09:50:00|165.000000|165.000000|165.000000|165.000000|6100|
48|09:51:00|166.000000|166.000000|166.000000|166.000000|500|
49|09:52:00|166.000000|166.000000|166.000000|166.000000|1000|
50|09:53:00|165.000000|165.000000|165.000000|165.000000|10700|
51|09:54:00|165.000000|165.000000|165.000000|165.000000|20600|
52|09:55:00|165.000000|165.000000|165.000000|165.000000|1800|
53|09:56:00|165.000000|165.000000|165.000000|165.000000|700|
54|09:57:00|165.000000|165.000000|165.000000|165.000000|300|
55|09:59:00|165.000000|165.000000|165.000000|165.000000|1000|
56|10:00:00|165.000000|165.000000|165.000000|165.000000|400|
57|10:02:00|165.000000|165.000000|165.000000|165.000000|600|
58|10:04:00|164.000000|164.000000|164.000000|164.000000|11700|
59|10:05:00|164.000000|164.000000|164.000000|164.000000|24700|
60|10:06:00|164.000000|164.000000|164.000000|164.000000|11900|
61|10:08:00|164.000000|164.000000|164.000000|164.000000|7500|
62|10:11:00|164.000000|164.000000|164.000000|164.000000|12800|
63|10:13:00|164.000000|164.000000|164.000000|164.000000|11800|
64|10:14:00|164.000000|164.000000|164.000000|164.000000|1300|
65|10:15:00|164.000000|164.000000|164.000000|164.000000|1700|
66|10:16:00|164.000000|164.000000|164.000000|164.000000|5500|
67|10:17:00|164.000000|165.000000|164.000000|165.000000|44500|
68|10:18:00|165.000000|165.000000|165.000000|165.000000|55800|
69|10:19:00|164.000000|164.000000|164.000000|164.000000|4100|
70|10:20:00|164.000000|164.000000|164.000000|164.000000|13600|
71|10:21:00|163.000000|163.000000|163.000000|163.000000|35100|
72|10:22:00|163.000000|167.000000|163.000000|167.000000|149600|
73|10:23:00|167.000000|167.000000|167.000000|167.000000|20000|
74|10:24:00|167.000000|167.000000|167.000000|167.000000|11900|
75|10:25:00|167.000000|167.000000|167.000000|167.000000|100|
76|10:26:00|166.000000|166.000000|166.000000|166.000000|300|
77|10:27:00|166.000000|166.000000|166.000000|166.000000|2100|
78|10:28:00|166.000000|166.000000|166.000000|166.000000|1900|
79|10:30:00|165.000000|165.000000|165.000000|165.000000|6000|
80|10:32:00|167.000000|167.000000|167.000000|167.000000|500|
81|10:33:00|167.000000|167.000000|167.000000|167.000000|1000|
82|10:34:00|167.000000|167.000000|167.000000|167.000000|4000|
83|10:35:00|165.000000|165.000000|165.000000|165.000000|4000|
84|10:36:00|166.000000|166.000000|166.000000|166.000000|2000|
85|10:39:00|167.000000|167.000000|167.000000|167.000000|100|
86|10:41:00|166.000000|166.000000|166.000000|166.000000|100|
87|10:42:00|166.000000|167.000000|166.000000|167.000000|6200|
88|10:44:00|166.000000|166.000000|166.000000|166.000000|2600|
89|10:45:00|166.000000|166.000000|166.000000|166.000000|300|
90|10:46:00|166.000000|166.000000|166.000000|166.000000|200|
91|10:48:00|167.000000|167.000000|167.000000|167.000000|100|
92|10:49:00|166.000000|166.000000|166.000000|166.000000|10400|
93|10:51:00|166.000000|166.000000|166.000000|166.000000|10800|
94|10:52:00|166.000000|166.000000|166.000000|166.000000|15400|
95|10:56:00|166.000000|166.000000|166.000000|166.000000|200|
96|10:58:00|166.000000|166.000000|166.000000|166.000000|6200|
97|10:59:00|165.000000|165.000000|165.000000|165.000000|5700|
98|11:00:00|165.000000|165.000000|165.000000|165.000000|29300|
99|11:01:00|165.000000|165.000000|165.000000|165.000000|400|
100|11:02:00|165.000000|166.000000|165.000000|165.000000|1900|
101|11:05:00|164.000000|165.000000|164.000000|165.000000|300|
102|11:06:00|165.000000|165.000000|165.000000|165.000000|400|
103|11:12:00|164.000000|165.000000|163.000000|165.000000|40200|
104|11:13:00|164.000000|164.000000|164.000000|164.000000|200|
105|11:15:00|165.000000|165.000000|165.000000|165.000000|1300|
106|11:16:00|165.000000|165.000000|164.000000|164.000000|700|
107|11:17:00|165.000000|166.000000|165.000000|166.000000|600|
108|11:19:00|164.000000|164.000000|164.000000|164.000000|4400|
109|11:26:00|165.000000|165.000000|165.000000|165.000000|100000|
110|11:27:00|165.000000|165.000000|164.000000|164.000000|18800|
111|11:28:00|165.000000|165.000000|165.000000|165.000000|2100|
112|11:29:00|165.000000|165.000000|165.000000|165.000000|2500|
113|11:30:00|164.000000|164.000000|164.000000|164.000000|100|
114|11:33:00|164.000000|164.000000|164.000000|164.000000|14000|
115|11:35:00|164.000000|164.000000|164.000000|164.000000|1400|
116|11:36:00|165.000000|165.000000|165.000000|165.000000|1000|
117|11:38:00|166.000000|166.000000|166.000000|166.000000|100|
118|11:39:00|165.000000|165.000000|165.000000|165.000000|500|
119|11:41:00|165.000000|165.000000|165.000000|165.000000|6000|
120|11:42:00|166.000000|166.000000|166.000000|166.000000|100|
121|11:44:00|164.000000|164.000000|164.000000|164.000000|800|
122|11:46:00|165.000000|165.000000|165.000000|165.000000|300|
123|11:47:00|165.000000|165.000000|165.000000|165.000000|500|
124|11:48:00|165.000000|166.000000|165.000000|166.000000|2600|
125|11:50:00|165.000000|165.000000|165.000000|165.000000|15800|
126|11:51:00|164.000000|164.000000|164.000000|164.000000|4800|
127|11:52:00|164.000000|164.000000|164.000000|164.000000|100|
128|11:53:00|164.000000|164.000000|164.000000|164.000000|500|
129|11:54:00|165.000000|165.000000|165.000000|165.000000|500|
130|11:55:00|164.000000|164.000000|164.000000|164.000000|16300|x15=1
131|11:56:00|163.000000|164.000000|163.000000|164.000000|1600|x15=1
132|11:57:00|164.000000|164.000000|164.000000|164.000000|6200|x15=1
133|13:30:00|163.000000|164.000000|163.000000|164.000000|8700|x3=40;x8=0;x10=1;x17=1
134|13:38:00|165.000000|165.000000|165.000000|165.000000|5600|x3=40;x8=0;x10=1
135|13:41:00|165.000000|165.000000|165.000000|165.000000|500|x3=40;x8=0;x10=1
136|13:44:00|165.000000|165.000000|165.000000|165.000000|2000|x3=40;x8=0;x10=1
137|13:49:00|164.000000|164.000000|164.000000|164.000000|105600|x3=40;x8=0;x10=1
138|13:50:00|164.000000|164.000000|164.000000|164.000000|7300|x3=40;x8=0;x10=1
139|13:51:00|164.000000|164.000000|164.000000|164.000000|2700|x3=40;x8=0;x10=1
140|13:52:00|163.000000|163.000000|163.000000|163.000000|700|x3=40;x8=0;x10=1
141|13:54:00|163.000000|163.000000|163.000000|163.000000|47400|x3=40;x8=0;x10=1
142|13:56:00|163.000000|163.000000|163.000000|163.000000|42600|x3=40;x8=0;x10=1
143|13:58:00|164.000000|164.000000|164.000000|164.000000|100|x3=40;x8=0;x10=1
144|13:59:00|164.000000|164.000000|164.000000|164.000000|3900|x3=40;x8=0;x10=1
145|14:03:00|164.000000|164.000000|164.000000|164.000000|10000|x3=40;x8=0;x10=1
146|14:04:00|164.000000|164.000000|164.000000|164.000000|6100|x3=40;x8=0;x10=1
147|14:06:00|164.000000|164.000000|164.000000|164.000000|500|x3=40;x8=0;x10=1
148|14:09:00|164.000000|165.000000|164.000000|165.000000|500|x3=40;x8=0;x10=1
149|14:12:00|165.000000|165.000000|165.000000|165.000000|100|x3=40;x8=0;x10=1
150|14:17:00|164.000000|164.000000|164.000000|164.000000|300|x3=40;x8=0;x10=1
151|14:18:00|164.000000|164.000000|164.000000|164.000000|5200|x3=40;x8=0;x10=1
152|14:20:00|164.000000|164.000000|164.000000|164.000000|2500|x3=40;x8=0;x10=1
153|14:21:00|163.000000|163.000000|163.000000|163.000000|9300|x3=40;x8=0;x10=1
154|14:23:00|164.000000|164.000000|164.000000|164.000000|500|x3=40;x8=0;x10=1
155|14:30:00|164.000000|164.000000|164.000000|164.000000|100|x3=40;x8=0;x10=1
156|14:33:00|164.000000|164.000000|164.000000|164.000000|10000|x3=40;x8=0;x10=1
