#A1_LOSSLESS_AI_TRANSPORT_V2
ticker=DILD
trading_date=2024-12-05
actual_rows=166
source_row_first=451405
source_row_last=451570
compact_rows_sha256=9cb3f049a68095371df3dd322b99601bbca4051c2e82c9064df3bf335a97e438
core_fields=source_row,RAW_DATETIME_ISO,OBS_DELTA_PREV_SEC_SAME_DATE,OBS_GAP_GT_BASE_INTERVAL_FLAG,RAW_OPEN,RAW_HIGH,RAW_LOW,RAW_CLOSE,RAW_VOLUME,IDX_REGULAR_CLOCK_SESSION_CODE
defaults_json={"RAW_TICKER":"DILD","RAW_INTERVAL_SEC":"60","OBS_DUP_OR_OUT_OF_ORDER_TIME_FLAG":"0","DATE_CHANGE_FROM_PREV_FLAG":"0","DATE_FIRST_OBS_IN_RANGE_FLAG":"0","ANALYSIS_RANGE_LAST_OBS_FLAG":"0","CLK_PREOPEN_INPUT_FLAG":"0","CLK_REGULAR_SESSION1_FLAG":"1","CLK_OFFICIAL_MIDDAY_BREAK_FLAG":"0","CLK_REGULAR_SESSION2_FLAG":"0","CLK_PRECLOSE_INPUT_FLAG":"0","CLK_POSTCLOSE_FLAG":"0","BND_PRE_REG_OPEN_5M_FLAG":"0","BND_FIRST_S1_5M_FLAG":"0","BND_LAST_S1_5M_FLAG":"0","BND_PRE_S2_5M_FLAG":"0","BND_FIRST_S2_5M_FLAG":"0","BND_LAST_REGULAR_5M_FLAG":"0","BND_FIRST_PRECLOSE_5M_FLAG":"0","RAW_AUX1_SEMANTIC_PROVEN_CODE":"-1","RAW_AUX2_FRESH_SEMANTIC_PROVEN_CODE":"-1","RAW_OPENINT_FRESH_SEMANTIC_PROVEN_CODE":"-1"}
#ROW_FORMAT core values separated by | ; final field contains non-core exceptions as name=value pairs separated by ; ; blank means defaults
451405|2024-12-05 09:00:00||0|170.000000|170.000000|167.000000|168.000000|231200|20|DATE_CHANGE_FROM_PREV_FLAG=1;DATE_FIRST_OBS_IN_RANGE_FLAG=1;BND_FIRST_S1_5M_FLAG=1
451406|2024-12-05 09:01:00|60|0|167.000000|169.000000|167.000000|169.000000|1008700|20|BND_FIRST_S1_5M_FLAG=1
451407|2024-12-05 09:02:00|60|0|169.000000|169.000000|169.000000|169.000000|450000|20|BND_FIRST_S1_5M_FLAG=1
451408|2024-12-05 09:03:00|60|0|169.000000|169.000000|169.000000|169.000000|500|20|BND_FIRST_S1_5M_FLAG=1
451409|2024-12-05 09:04:00|60|0|169.000000|170.000000|169.000000|170.000000|519400|20|BND_FIRST_S1_5M_FLAG=1
451410|2024-12-05 09:05:00|60|0|170.000000|170.000000|169.000000|170.000000|179600|20|
451411|2024-12-05 09:06:00|60|0|170.000000|170.000000|170.000000|170.000000|76500|20|
451412|2024-12-05 09:07:00|60|0|170.000000|170.000000|169.000000|170.000000|223200|20|
451413|2024-12-05 09:08:00|60|0|171.000000|171.000000|170.000000|170.000000|10500|20|
451414|2024-12-05 09:09:00|60|0|171.000000|171.000000|171.000000|171.000000|2500|20|
451415|2024-12-05 09:10:00|60|0|171.000000|171.000000|171.000000|171.000000|488100|20|
451416|2024-12-05 09:11:00|60|0|172.000000|172.000000|171.000000|172.000000|31600|20|
451417|2024-12-05 09:12:00|60|0|172.000000|173.000000|172.000000|172.000000|323100|20|
451418|2024-12-05 09:13:00|60|0|173.000000|173.000000|172.000000|173.000000|86500|20|
451419|2024-12-05 09:14:00|60|0|173.000000|174.000000|173.000000|173.000000|185600|20|
451420|2024-12-05 09:15:00|60|0|173.000000|173.000000|172.000000|173.000000|268700|20|
