#A1_LOSSLESS_AI_TRANSPORT_V3
ticker=DEWI|date=2024-12-05|rows=238|source_base=440030|compact_sha=668368d8be1fff911be5f6703a921ad84be05a2f16bc1fd88adcc84cad5c6095
defaults_json={"RAW_TICKER":"DEWI","RAW_INTERVAL_SEC":"60","OBS_DUP_OR_OUT_OF_ORDER_TIME_FLAG":"0","IDX_REGULAR_CLOCK_SESSION_CODE":"20","DATE_CHANGE_FROM_PREV_FLAG":"0","DATE_FIRST_OBS_IN_RANGE_FLAG":"0","ANALYSIS_RANGE_LAST_OBS_FLAG":"0","CLK_PREOPEN_INPUT_FLAG":"0","CLK_REGULAR_SESSION1_FLAG":"1","CLK_OFFICIAL_MIDDAY_BREAK_FLAG":"0","CLK_REGULAR_SESSION2_FLAG":"0","CLK_PRECLOSE_INPUT_FLAG":"0","CLK_POSTCLOSE_FLAG":"0","BND_PRE_REG_OPEN_5M_FLAG":"0","BND_FIRST_S1_5M_FLAG":"0","BND_LAST_S1_5M_FLAG":"0","BND_PRE_S2_5M_FLAG":"0","BND_FIRST_S2_5M_FLAG":"0","BND_LAST_REGULAR_5M_FLAG":"0","BND_FIRST_PRECLOSE_5M_FLAG":"0","RAW_AUX1_SEMANTIC_PROVEN_CODE":"-1","RAW_AUX2_FRESH_SEMANTIC_PROVEN_CODE":"-1","RAW_OPENINT_FRESH_SEMANTIC_PROVEN_CODE":"-1"}
aliases_json={"RAW_TICKER":"x0","RAW_INTERVAL_SEC":"x1","OBS_DUP_OR_OUT_OF_ORDER_TIME_FLAG":"x2","IDX_REGULAR_CLOCK_SESSION_CODE":"x3","DATE_CHANGE_FROM_PREV_FLAG":"x4","DATE_FIRST_OBS_IN_RANGE_FLAG":"x5","ANALYSIS_RANGE_LAST_OBS_FLAG":"x6","CLK_PREOPEN_INPUT_FLAG":"x7","CLK_REGULAR_SESSION1_FLAG":"x8","CLK_OFFICIAL_MIDDAY_BREAK_FLAG":"x9","CLK_REGULAR_SESSION2_FLAG":"x10","CLK_PRECLOSE_INPUT_FLAG":"x11","CLK_POSTCLOSE_FLAG":"x12","BND_PRE_REG_OPEN_5M_FLAG":"x13","BND_FIRST_S1_5M_FLAG":"x14","BND_LAST_S1_5M_FLAG":"x15","BND_PRE_S2_5M_FLAG":"x16","BND_FIRST_S2_5M_FLAG":"x17","BND_LAST_REGULAR_5M_FLAG":"x18","BND_FIRST_PRECLOSE_5M_FLAG":"x19","RAW_AUX1_SEMANTIC_PROVEN_CODE":"x20","RAW_AUX2_FRESH_SEMANTIC_PROVEN_CODE":"x21","RAW_OPENINT_FRESH_SEMANTIC_PROVEN_CODE":"x22"}
#ROW i|HH:mm:ss|O|H|L|C|V|exceptions(alias=value;...)
89|10:40:00|87.000000|87.000000|87.000000|87.000000|1100|
90|10:41:00|87.000000|87.000000|87.000000|87.000000|300|
91|10:44:00|87.000000|87.000000|87.000000|87.000000|600|
92|10:45:00|87.000000|87.000000|87.000000|87.000000|100|
93|10:46:00|87.000000|87.000000|87.000000|87.000000|300|
94|10:48:00|87.000000|87.000000|87.000000|87.000000|100|
95|10:49:00|87.000000|87.000000|87.000000|87.000000|100|
96|10:50:00|87.000000|87.000000|87.000000|87.000000|100|
97|10:52:00|87.000000|87.000000|87.000000|87.000000|100|
98|10:55:00|86.000000|87.000000|86.000000|87.000000|20900|
99|10:56:00|87.000000|87.000000|87.000000|87.000000|100|
100|10:57:00|87.000000|87.000000|85.000000|87.000000|3200|
101|10:58:00|87.000000|87.000000|87.000000|87.000000|100|
102|10:59:00|87.000000|87.000000|87.000000|87.000000|390900|
103|11:00:00|87.000000|87.000000|87.000000|87.000000|300|
104|11:01:00|87.000000|87.000000|87.000000|87.000000|100|
105|11:02:00|87.000000|87.000000|87.000000|87.000000|400|
106|11:05:00|87.000000|87.000000|87.000000|87.000000|200|
107|11:06:00|87.000000|87.000000|87.000000|87.000000|100|
108|11:07:00|86.000000|87.000000|86.000000|87.000000|500600|
109|11:08:00|87.000000|87.000000|87.000000|87.000000|100|
110|11:09:00|87.000000|87.000000|87.000000|87.000000|400|
111|11:10:00|87.000000|87.000000|87.000000|87.000000|200|
112|11:11:00|87.000000|87.000000|87.000000|87.000000|100|
113|11:12:00|87.000000|87.000000|87.000000|87.000000|200|
114|11:14:00|87.000000|87.000000|87.000000|87.000000|200|
115|11:15:00|87.000000|87.000000|87.000000|87.000000|600|
116|11:16:00|87.000000|87.000000|87.000000|87.000000|200|
117|11:17:00|87.000000|87.000000|87.000000|87.000000|200|
118|11:19:00|87.000000|87.000000|87.000000|87.000000|400|
119|11:21:00|85.000000|85.000000|85.000000|85.000000|1500|
120|11:22:00|86.000000|87.000000|86.000000|87.000000|15100|
121|11:23:00|87.000000|87.000000|87.000000|87.000000|100|
122|11:26:00|87.000000|87.000000|87.000000|87.000000|100|
123|11:27:00|87.000000|87.000000|87.000000|87.000000|100|
124|11:29:00|87.000000|87.000000|87.000000|87.000000|100|
125|11:30:00|87.000000|87.000000|87.000000|87.000000|200|
126|11:32:00|87.000000|87.000000|87.000000|87.000000|100|
127|11:33:00|87.000000|87.000000|87.000000|87.000000|300|
128|11:34:00|87.000000|87.000000|85.000000|85.000000|18000|
129|11:35:00|85.000000|87.000000|85.000000|87.000000|21900|
130|11:36:00|87.000000|87.000000|87.000000|87.000000|300|
131|11:38:00|86.000000|86.000000|86.000000|86.000000|1000|
132|11:40:00|86.000000|86.000000|86.000000|86.000000|300|
133|11:41:00|86.000000|86.000000|86.000000|86.000000|100|
134|11:43:00|86.000000|86.000000|86.000000|86.000000|58600|
135|11:46:00|87.000000|87.000000|87.000000|87.000000|400|
136|11:48:00|87.000000|87.000000|87.000000|87.000000|100|
137|11:49:00|87.000000|87.000000|87.000000|87.000000|400|
138|11:51:00|87.000000|87.000000|87.000000|87.000000|100|
139|11:52:00|87.000000|87.000000|87.000000|87.000000|200|
140|11:53:00|87.000000|87.000000|87.000000|87.000000|200|
141|11:57:00|87.000000|87.000000|87.000000|87.000000|200|x15=1
142|11:58:00|87.000000|87.000000|87.000000|87.000000|200|x15=1
143|11:59:00|87.000000|87.000000|87.000000|87.000000|100|x15=1
144|13:30:00|87.000000|87.000000|86.000000|87.000000|6600|x3=40;x8=0;x10=1;x17=1
145|13:31:00|87.000000|87.000000|87.000000|87.000000|200|x3=40;x8=0;x10=1;x17=1
146|13:33:00|86.000000|86.000000|86.000000|86.000000|138900|x3=40;x8=0;x10=1;x17=1
147|13:34:00|86.000000|87.000000|86.000000|87.000000|461300|x3=40;x8=0;x10=1;x17=1
148|13:36:00|87.000000|87.000000|87.000000|87.000000|100|x3=40;x8=0;x10=1
149|13:37:00|87.000000|87.000000|87.000000|87.000000|100|x3=40;x8=0;x10=1
150|13:38:00|87.000000|87.000000|87.000000|87.000000|500|x3=40;x8=0;x10=1
151|13:39:00|87.000000|87.000000|86.000000|87.000000|3300|x3=40;x8=0;x10=1
152|13:40:00|87.000000|87.000000|87.000000|87.000000|100|x3=40;x8=0;x10=1
153|13:41:00|86.000000|86.000000|86.000000|86.000000|1500|x3=40;x8=0;x10=1
154|13:42:00|87.000000|87.000000|87.000000|87.000000|4500|x3=40;x8=0;x10=1
155|13:43:00|87.000000|87.000000|87.000000|87.000000|200|x3=40;x8=0;x10=1
156|13:44:00|86.000000|87.000000|86.000000|87.000000|600|x3=40;x8=0;x10=1
157|13:45:00|87.000000|87.000000|87.000000|87.000000|100|x3=40;x8=0;x10=1
158|13:46:00|87.000000|87.000000|87.000000|87.000000|200|x3=40;x8=0;x10=1
159|13:49:00|87.000000|87.000000|87.000000|87.000000|100|x3=40;x8=0;x10=1
160|13:50:00|87.000000|87.000000|87.000000|87.000000|200|x3=40;x8=0;x10=1
161|13:51:00|87.000000|87.000000|87.000000|87.000000|100|x3=40;x8=0;x10=1
162|13:52:00|87.000000|87.000000|87.000000|87.000000|100|x3=40;x8=0;x10=1
163|13:53:00|87.000000|87.000000|87.000000|87.000000|100|x3=40;x8=0;x10=1
164|13:55:00|86.000000|87.000000|86.000000|87.000000|5200|x3=40;x8=0;x10=1
165|13:57:00|86.000000|87.000000|86.000000|87.000000|5200|x3=40;x8=0;x10=1
166|14:00:00|87.000000|87.000000|87.000000|87.000000|1500|x3=40;x8=0;x10=1
167|14:01:00|87.000000|87.000000|87.000000|87.000000|200|x3=40;x8=0;x10=1
168|14:02:00|87.000000|87.000000|87.000000|87.000000|600|x3=40;x8=0;x10=1
169|14:03:00|87.000000|87.000000|87.000000|87.000000|400|x3=40;x8=0;x10=1
170|14:04:00|87.000000|87.000000|87.000000|87.000000|600|x3=40;x8=0;x10=1
171|14:05:00|86.000000|86.000000|86.000000|86.000000|297800|x3=40;x8=0;x10=1
172|14:06:00|86.000000|87.000000|86.000000|87.000000|2500|x3=40;x8=0;x10=1
173|14:07:00|87.000000|87.000000|86.000000|87.000000|10200|x3=40;x8=0;x10=1
174|14:08:00|87.000000|87.000000|87.000000|87.000000|500|x3=40;x8=0;x10=1
175|14:09:00|87.000000|87.000000|87.000000|87.000000|400|x3=40;x8=0;x10=1
176|14:11:00|87.000000|87.000000|87.000000|87.000000|100|x3=40;x8=0;x10=1
177|14:12:00|86.000000|86.000000|86.000000|86.000000|10000|x3=40;x8=0;x10=1
178|14:13:00|87.000000|87.000000|87.000000|87.000000|700|x3=40;x8=0;x10=1
179|14:14:00|87.000000|87.000000|87.000000|87.000000|300|x3=40;x8=0;x10=1
180|14:15:00|87.000000|87.000000|87.000000|87.000000|200|x3=40;x8=0;x10=1
181|14:16:00|87.000000|87.000000|87.000000|87.000000|300|x3=40;x8=0;x10=1
182|14:17:00|87.000000|87.000000|87.000000|87.000000|200|x3=40;x8=0;x10=1
183|14:20:00|86.000000|87.000000|86.000000|87.000000|100300|x3=40;x8=0;x10=1
184|14:21:00|87.000000|87.000000|87.000000|87.000000|200|x3=40;x8=0;x10=1
