#A1_LOSSLESS_AI_TRANSPORT_V3
ticker=DEWA|date=2024-12-05|rows=329|source_base=434805|compact_sha=b0b0038afec39d11a0b178c7ab83fe907b711c5965c90ce06144c8b35e5a5c3e
defaults_json={"RAW_TICKER":"DEWA","RAW_INTERVAL_SEC":"60","OBS_DUP_OR_OUT_OF_ORDER_TIME_FLAG":"0","IDX_REGULAR_CLOCK_SESSION_CODE":"20","DATE_CHANGE_FROM_PREV_FLAG":"0","DATE_FIRST_OBS_IN_RANGE_FLAG":"0","ANALYSIS_RANGE_LAST_OBS_FLAG":"0","CLK_PREOPEN_INPUT_FLAG":"0","CLK_REGULAR_SESSION1_FLAG":"1","CLK_OFFICIAL_MIDDAY_BREAK_FLAG":"0","CLK_REGULAR_SESSION2_FLAG":"0","CLK_PRECLOSE_INPUT_FLAG":"0","CLK_POSTCLOSE_FLAG":"0","BND_PRE_REG_OPEN_5M_FLAG":"0","BND_FIRST_S1_5M_FLAG":"0","BND_LAST_S1_5M_FLAG":"0","BND_PRE_S2_5M_FLAG":"0","BND_FIRST_S2_5M_FLAG":"0","BND_LAST_REGULAR_5M_FLAG":"0","BND_FIRST_PRECLOSE_5M_FLAG":"0","RAW_AUX1_SEMANTIC_PROVEN_CODE":"-1","RAW_AUX2_FRESH_SEMANTIC_PROVEN_CODE":"-1","RAW_OPENINT_FRESH_SEMANTIC_PROVEN_CODE":"-1"}
aliases_json={"RAW_TICKER":"x0","RAW_INTERVAL_SEC":"x1","OBS_DUP_OR_OUT_OF_ORDER_TIME_FLAG":"x2","IDX_REGULAR_CLOCK_SESSION_CODE":"x3","DATE_CHANGE_FROM_PREV_FLAG":"x4","DATE_FIRST_OBS_IN_RANGE_FLAG":"x5","ANALYSIS_RANGE_LAST_OBS_FLAG":"x6","CLK_PREOPEN_INPUT_FLAG":"x7","CLK_REGULAR_SESSION1_FLAG":"x8","CLK_OFFICIAL_MIDDAY_BREAK_FLAG":"x9","CLK_REGULAR_SESSION2_FLAG":"x10","CLK_PRECLOSE_INPUT_FLAG":"x11","CLK_POSTCLOSE_FLAG":"x12","BND_PRE_REG_OPEN_5M_FLAG":"x13","BND_FIRST_S1_5M_FLAG":"x14","BND_LAST_S1_5M_FLAG":"x15","BND_PRE_S2_5M_FLAG":"x16","BND_FIRST_S2_5M_FLAG":"x17","BND_LAST_REGULAR_5M_FLAG":"x18","BND_FIRST_PRECLOSE_5M_FLAG":"x19","RAW_AUX1_SEMANTIC_PROVEN_CODE":"x20","RAW_AUX2_FRESH_SEMANTIC_PROVEN_CODE":"x21","RAW_OPENINT_FRESH_SEMANTIC_PROVEN_CODE":"x22"}
#ROW i|HH:mm:ss|O|H|L|C|V|exceptions(alias=value;...)
83|10:23:00|116.000000|116.000000|115.000000|115.000000|470900|
84|10:24:00|115.000000|115.000000|115.000000|115.000000|25400|
85|10:25:00|115.000000|116.000000|115.000000|116.000000|500|
86|10:26:00|115.000000|115.000000|115.000000|115.000000|33900|
87|10:27:00|115.000000|116.000000|115.000000|116.000000|15200|
88|10:28:00|116.000000|116.000000|116.000000|116.000000|100200|
89|10:30:00|116.000000|116.000000|116.000000|116.000000|119900|
90|10:31:00|115.000000|116.000000|115.000000|116.000000|4000|
91|10:32:00|115.000000|115.000000|115.000000|115.000000|17200|
92|10:33:00|116.000000|116.000000|116.000000|116.000000|400|
93|10:34:00|116.000000|116.000000|116.000000|116.000000|1000|
94|10:35:00|115.000000|115.000000|115.000000|115.000000|185100|
95|10:36:00|116.000000|116.000000|115.000000|115.000000|19900|
96|10:37:00|116.000000|116.000000|115.000000|115.000000|800200|
97|10:38:00|116.000000|116.000000|115.000000|116.000000|209400|
98|10:39:00|115.000000|116.000000|115.000000|115.000000|670300|
99|10:40:00|116.000000|116.000000|115.000000|116.000000|1816600|
100|10:42:00|116.000000|116.000000|115.000000|115.000000|1204200|
101|10:43:00|116.000000|116.000000|116.000000|116.000000|243200|
102|10:44:00|116.000000|117.000000|116.000000|116.000000|883800|
103|10:45:00|116.000000|116.000000|116.000000|116.000000|242500|
104|10:46:00|116.000000|116.000000|116.000000|116.000000|68800|
105|10:47:00|116.000000|116.000000|116.000000|116.000000|111400|
106|10:48:00|117.000000|117.000000|116.000000|116.000000|154700|
107|10:49:00|116.000000|116.000000|116.000000|116.000000|58300|
108|10:50:00|116.000000|117.000000|116.000000|117.000000|1649700|
109|10:51:00|116.000000|117.000000|116.000000|117.000000|25800|
110|10:52:00|116.000000|117.000000|116.000000|116.000000|1193700|
111|10:53:00|116.000000|116.000000|116.000000|116.000000|6100|
112|10:54:00|116.000000|116.000000|116.000000|116.000000|15500|
113|10:55:00|116.000000|116.000000|116.000000|116.000000|40400|
114|10:56:00|116.000000|116.000000|115.000000|115.000000|504000|
115|10:57:00|116.000000|116.000000|116.000000|116.000000|200|
116|10:58:00|116.000000|116.000000|116.000000|116.000000|4600|
117|10:59:00|115.000000|115.000000|115.000000|115.000000|431500|
118|11:00:00|116.000000|116.000000|115.000000|116.000000|26200|
119|11:01:00|116.000000|116.000000|115.000000|115.000000|101200|
120|11:02:00|115.000000|116.000000|115.000000|116.000000|266900|
121|11:03:00|116.000000|116.000000|116.000000|116.000000|100|
122|11:04:00|115.000000|116.000000|115.000000|116.000000|358800|
123|11:05:00|116.000000|116.000000|115.000000|116.000000|3400|
124|11:08:00|116.000000|116.000000|116.000000|116.000000|100|
125|11:09:00|116.000000|116.000000|116.000000|116.000000|45600|
126|11:10:00|116.000000|116.000000|116.000000|116.000000|12900|
127|11:11:00|116.000000|116.000000|116.000000|116.000000|3993200|
128|11:12:00|117.000000|117.000000|116.000000|116.000000|13200|
129|11:13:00|117.000000|117.000000|116.000000|117.000000|532600|
130|11:14:00|117.000000|117.000000|116.000000|117.000000|329800|
131|11:15:00|117.000000|117.000000|117.000000|117.000000|515900|
132|11:16:00|116.000000|116.000000|116.000000|116.000000|300|
133|11:17:00|116.000000|117.000000|116.000000|117.000000|29100|
134|11:18:00|116.000000|117.000000|116.000000|117.000000|700|
135|11:20:00|116.000000|116.000000|116.000000|116.000000|9800|
136|11:21:00|116.000000|117.000000|116.000000|117.000000|1926100|
137|11:22:00|116.000000|117.000000|116.000000|117.000000|26600|
138|11:23:00|117.000000|117.000000|116.000000|116.000000|162600|
139|11:24:00|117.000000|117.000000|116.000000|116.000000|16000|
140|11:25:00|117.000000|117.000000|116.000000|117.000000|63400|
141|11:26:00|116.000000|117.000000|116.000000|117.000000|13900|
142|11:27:00|116.000000|117.000000|116.000000|116.000000|530600|
143|11:28:00|116.000000|117.000000|116.000000|117.000000|4214500|
144|11:29:00|117.000000|117.000000|117.000000|117.000000|10870700|
145|11:30:00|118.000000|118.000000|117.000000|118.000000|179400|
146|11:31:00|118.000000|118.000000|117.000000|118.000000|1327600|
147|11:32:00|117.000000|118.000000|117.000000|118.000000|11800|
148|11:33:00|118.000000|118.000000|117.000000|118.000000|10600|
149|11:34:00|118.000000|118.000000|118.000000|118.000000|22100|
150|11:35:00|118.000000|118.000000|117.000000|118.000000|797300|
151|11:36:00|118.000000|118.000000|117.000000|118.000000|161700|
152|11:37:00|117.000000|118.000000|117.000000|118.000000|117700|
153|11:38:00|118.000000|118.000000|117.000000|118.000000|22300|
154|11:39:00|118.000000|118.000000|118.000000|118.000000|170700|
155|11:40:00|118.000000|118.000000|118.000000|118.000000|200000|
156|11:41:00|117.000000|118.000000|117.000000|118.000000|56400|
157|11:42:00|117.000000|118.000000|117.000000|118.000000|319500|
