#A1_LOSSLESS_AI_TRANSPORT_V2
ticker=DAYA
trading_date=2024-12-05
actual_rows=36
source_row_first=430545
source_row_last=430580
compact_rows_sha256=b40190d84485c24203a6e9ac017e9d844ff43724b84d852be4ed8470df85d7b4
core_fields=source_row,RAW_DATETIME_ISO,OBS_DELTA_PREV_SEC_SAME_DATE,OBS_GAP_GT_BASE_INTERVAL_FLAG,RAW_OPEN,RAW_HIGH,RAW_LOW,RAW_CLOSE,RAW_VOLUME,IDX_REGULAR_CLOCK_SESSION_CODE
defaults_json={"RAW_TICKER":"DAYA","RAW_INTERVAL_SEC":"60","OBS_DUP_OR_OUT_OF_ORDER_TIME_FLAG":"0","DATE_CHANGE_FROM_PREV_FLAG":"0","DATE_FIRST_OBS_IN_RANGE_FLAG":"0","ANALYSIS_RANGE_LAST_OBS_FLAG":"0","CLK_PREOPEN_INPUT_FLAG":"0","CLK_REGULAR_SESSION1_FLAG":"1","CLK_OFFICIAL_MIDDAY_BREAK_FLAG":"0","CLK_REGULAR_SESSION2_FLAG":"0","CLK_PRECLOSE_INPUT_FLAG":"0","CLK_POSTCLOSE_FLAG":"0","BND_PRE_REG_OPEN_5M_FLAG":"0","BND_FIRST_S1_5M_FLAG":"0","BND_LAST_S1_5M_FLAG":"0","BND_PRE_S2_5M_FLAG":"0","BND_FIRST_S2_5M_FLAG":"0","BND_LAST_REGULAR_5M_FLAG":"0","BND_FIRST_PRECLOSE_5M_FLAG":"0","RAW_AUX1_SEMANTIC_PROVEN_CODE":"-1","RAW_AUX2_FRESH_SEMANTIC_PROVEN_CODE":"-1","RAW_OPENINT_FRESH_SEMANTIC_PROVEN_CODE":"-1"}
#ROW_FORMAT core values separated by | ; final field contains non-core exceptions as name=value pairs separated by ; ; blank means defaults
430545|2024-12-05 09:00:00||0|605.000000|605.000000|570.000000|590.000000|400|20|DATE_CHANGE_FROM_PREV_FLAG=1;DATE_FIRST_OBS_IN_RANGE_FLAG=1;BND_FIRST_S1_5M_FLAG=1
430546|2024-12-05 09:10:00|600|1|570.000000|570.000000|565.000000|565.000000|900|20|
430547|2024-12-05 09:12:00|120|1|565.000000|565.000000|565.000000|565.000000|100|20|
430548|2024-12-05 09:13:00|60|0|560.000000|560.000000|560.000000|560.000000|300|20|
430549|2024-12-05 09:14:00|60|0|565.000000|565.000000|565.000000|565.000000|100|20|
430550|2024-12-05 09:17:00|180|1|565.000000|565.000000|565.000000|565.000000|10000|20|
430551|2024-12-05 09:22:00|300|1|565.000000|565.000000|565.000000|565.000000|200|20|
430552|2024-12-05 09:23:00|60|0|565.000000|565.000000|565.000000|565.000000|200|20|
430553|2024-12-05 09:29:00|360|1|560.000000|560.000000|560.000000|560.000000|400|20|
430554|2024-12-05 09:30:00|60|0|555.000000|555.000000|555.000000|555.000000|400|20|
430555|2024-12-05 09:35:00|300|1|560.000000|560.000000|560.000000|560.000000|100|20|
430556|2024-12-05 09:37:00|120|1|560.000000|565.000000|560.000000|565.000000|200|20|
430557|2024-12-05 09:41:00|240|1|560.000000|560.000000|560.000000|560.000000|600|20|
430558|2024-12-05 09:42:00|60|0|565.000000|565.000000|565.000000|565.000000|300|20|
430559|2024-12-05 09:43:00|60|0|560.000000|560.000000|560.000000|560.000000|400|20|
430560|2024-12-05 09:46:00|180|1|560.000000|560.000000|560.000000|560.000000|800|20|
430561|2024-12-05 09:51:00|300|1|560.000000|560.000000|560.000000|560.000000|300|20|
430562|2024-12-05 09:57:00|360|1|560.000000|560.000000|560.000000|560.000000|1700|20|
430563|2024-12-05 09:59:00|120|1|565.000000|565.000000|565.000000|565.000000|10000|20|
430564|2024-12-05 10:01:00|120|1|565.000000|565.000000|565.000000|565.000000|100|20|
430565|2024-12-05 10:02:00|60|0|565.000000|565.000000|560.000000|560.000000|14100|20|
430566|2024-12-05 10:05:00|180|1|565.000000|565.000000|565.000000|565.000000|200|20|
430567|2024-12-05 10:08:00|180|1|560.000000|560.000000|560.000000|560.000000|2300|20|
430568|2024-12-05 10:09:00|60|0|565.000000|565.000000|565.000000|565.000000|100|20|
430569|2024-12-05 10:18:00|540|1|560.000000|560.000000|560.000000|560.000000|18900|20|
430570|2024-12-05 10:19:00|60|0|560.000000|565.000000|560.000000|565.000000|10000|20|
430571|2024-12-05 10:21:00|120|1|565.000000|565.000000|565.000000|565.000000|100|20|
430572|2024-12-05 10:47:00|1560|1|565.000000|570.000000|565.000000|570.000000|44100|20|
430573|2024-12-05 10:48:00|60|0|590.000000|610.000000|590.000000|610.000000|3500|20|
430574|2024-12-05 11:13:00|1500|1|570.000000|570.000000|570.000000|570.000000|200|20|
430575|2024-12-05 11:14:00|60|0|570.000000|595.000000|570.000000|595.000000|1000|20|
430576|2024-12-05 11:58:00|2640|1|570.000000|570.000000|570.000000|570.000000|100|20|BND_LAST_S1_5M_FLAG=1
430577|2024-12-05 11:59:00|60|0|585.000000|590.000000|585.000000|590.000000|200|20|BND_LAST_S1_5M_FLAG=1
430578|2024-12-05 14:31:00|9120|1|570.000000|570.000000|570.000000|570.000000|100|40|CLK_REGULAR_SESSION1_FLAG=0;CLK_REGULAR_SESSION2_FLAG=1
430579|2024-12-05 14:32:00|60|0|575.000000|595.000000|575.000000|595.000000|2200|40|CLK_REGULAR_SESSION1_FLAG=0;CLK_REGULAR_SESSION2_FLAG=1
430580|2024-12-05 15:39:00|4020|1|595.000000|595.000000|595.000000|595.000000|100|40|CLK_REGULAR_SESSION1_FLAG=0;CLK_REGULAR_SESSION2_FLAG=1
