#A1_LOSSLESS_AI_TRANSPORT_V3
ticker=DATA|date=2024-12-05|rows=102|source_base=432069|compact_sha=33adbe6cc7fb9504d014a651259f81cf3eed8da6b702c66ac9942f57262deed2
defaults_json={"RAW_TICKER":"DATA","RAW_INTERVAL_SEC":"60","OBS_DUP_OR_OUT_OF_ORDER_TIME_FLAG":"0","IDX_REGULAR_CLOCK_SESSION_CODE":"20","DATE_CHANGE_FROM_PREV_FLAG":"0","DATE_FIRST_OBS_IN_RANGE_FLAG":"0","ANALYSIS_RANGE_LAST_OBS_FLAG":"0","CLK_PREOPEN_INPUT_FLAG":"0","CLK_REGULAR_SESSION1_FLAG":"1","CLK_OFFICIAL_MIDDAY_BREAK_FLAG":"0","CLK_REGULAR_SESSION2_FLAG":"0","CLK_PRECLOSE_INPUT_FLAG":"0","CLK_POSTCLOSE_FLAG":"0","BND_PRE_REG_OPEN_5M_FLAG":"0","BND_FIRST_S1_5M_FLAG":"0","BND_LAST_S1_5M_FLAG":"0","BND_PRE_S2_5M_FLAG":"0","BND_FIRST_S2_5M_FLAG":"0","BND_LAST_REGULAR_5M_FLAG":"0","BND_FIRST_PRECLOSE_5M_FLAG":"0","RAW_AUX1_SEMANTIC_PROVEN_CODE":"-1","RAW_AUX2_FRESH_SEMANTIC_PROVEN_CODE":"-1","RAW_OPENINT_FRESH_SEMANTIC_PROVEN_CODE":"-1"}
aliases_json={"RAW_TICKER":"x0","RAW_INTERVAL_SEC":"x1","OBS_DUP_OR_OUT_OF_ORDER_TIME_FLAG":"x2","IDX_REGULAR_CLOCK_SESSION_CODE":"x3","DATE_CHANGE_FROM_PREV_FLAG":"x4","DATE_FIRST_OBS_IN_RANGE_FLAG":"x5","ANALYSIS_RANGE_LAST_OBS_FLAG":"x6","CLK_PREOPEN_INPUT_FLAG":"x7","CLK_REGULAR_SESSION1_FLAG":"x8","CLK_OFFICIAL_MIDDAY_BREAK_FLAG":"x9","CLK_REGULAR_SESSION2_FLAG":"x10","CLK_PRECLOSE_INPUT_FLAG":"x11","CLK_POSTCLOSE_FLAG":"x12","BND_PRE_REG_OPEN_5M_FLAG":"x13","BND_FIRST_S1_5M_FLAG":"x14","BND_LAST_S1_5M_FLAG":"x15","BND_PRE_S2_5M_FLAG":"x16","BND_FIRST_S2_5M_FLAG":"x17","BND_LAST_REGULAR_5M_FLAG":"x18","BND_FIRST_PRECLOSE_5M_FLAG":"x19","RAW_AUX1_SEMANTIC_PROVEN_CODE":"x20","RAW_AUX2_FRESH_SEMANTIC_PROVEN_CODE":"x21","RAW_OPENINT_FRESH_SEMANTIC_PROVEN_CODE":"x22"}
#ROW i|HH:mm:ss|O|H|L|C|V|exceptions(alias=value;...)
42|10:08:00|740.000000|740.000000|740.000000|740.000000|1000|
43|10:13:00|740.000000|740.000000|740.000000|740.000000|500|
44|10:14:00|740.000000|740.000000|740.000000|740.000000|1300|
45|10:15:00|740.000000|740.000000|740.000000|740.000000|23700|
46|10:16:00|735.000000|735.000000|735.000000|735.000000|10400|
47|10:25:00|735.000000|735.000000|735.000000|735.000000|6900|
48|10:27:00|740.000000|740.000000|740.000000|740.000000|3100|
49|10:34:00|740.000000|740.000000|740.000000|740.000000|1400|
50|10:37:00|740.000000|740.000000|740.000000|740.000000|17700|
51|10:41:00|740.000000|740.000000|740.000000|740.000000|500|
52|10:48:00|740.000000|740.000000|740.000000|740.000000|100|
53|10:49:00|745.000000|745.000000|745.000000|745.000000|100|
54|10:51:00|745.000000|745.000000|745.000000|745.000000|5000|
55|11:02:00|740.000000|740.000000|740.000000|740.000000|200|
56|11:03:00|745.000000|745.000000|745.000000|745.000000|100|
57|11:14:00|745.000000|745.000000|745.000000|745.000000|100|
58|11:21:00|745.000000|745.000000|745.000000|745.000000|10000|
59|11:25:00|740.000000|745.000000|740.000000|745.000000|8100|
60|11:34:00|740.000000|740.000000|740.000000|740.000000|1100|
61|11:41:00|745.000000|745.000000|745.000000|745.000000|100|
62|11:45:00|740.000000|740.000000|740.000000|740.000000|1200|
63|11:46:00|740.000000|740.000000|740.000000|740.000000|1000|
64|11:55:00|740.000000|740.000000|740.000000|740.000000|11900|x15=1
65|11:56:00|740.000000|740.000000|740.000000|740.000000|3400|x15=1
66|11:57:00|740.000000|740.000000|740.000000|740.000000|78200|x15=1
67|13:30:00|735.000000|740.000000|735.000000|740.000000|200|x3=40;x8=0;x10=1;x17=1
68|13:37:00|735.000000|735.000000|735.000000|735.000000|100|x3=40;x8=0;x10=1
69|13:42:00|740.000000|740.000000|735.000000|735.000000|887300|x3=40;x8=0;x10=1
70|13:45:00|730.000000|730.000000|730.000000|730.000000|1400|x3=40;x8=0;x10=1
71|13:46:00|730.000000|730.000000|730.000000|730.000000|5000|x3=40;x8=0;x10=1
72|13:47:00|735.000000|735.000000|735.000000|735.000000|4100|x3=40;x8=0;x10=1
73|13:48:00|735.000000|735.000000|735.000000|735.000000|7500|x3=40;x8=0;x10=1
74|13:56:00|735.000000|735.000000|735.000000|735.000000|7500|x3=40;x8=0;x10=1
75|14:07:00|735.000000|735.000000|735.000000|735.000000|14200|x3=40;x8=0;x10=1
76|14:10:00|735.000000|735.000000|735.000000|735.000000|800|x3=40;x8=0;x10=1
77|14:12:00|735.000000|735.000000|735.000000|735.000000|1900|x3=40;x8=0;x10=1
78|14:13:00|735.000000|735.000000|735.000000|735.000000|3900|x3=40;x8=0;x10=1
79|14:14:00|735.000000|735.000000|730.000000|730.000000|7300|x3=40;x8=0;x10=1
80|14:15:00|730.000000|730.000000|730.000000|730.000000|2500|x3=40;x8=0;x10=1
81|14:16:00|730.000000|730.000000|730.000000|730.000000|2000|x3=40;x8=0;x10=1
82|14:25:00|735.000000|745.000000|735.000000|745.000000|800000|x3=40;x8=0;x10=1
83|14:26:00|740.000000|740.000000|740.000000|740.000000|4600|x3=40;x8=0;x10=1
84|14:27:00|735.000000|735.000000|735.000000|735.000000|400|x3=40;x8=0;x10=1
85|14:33:00|735.000000|735.000000|735.000000|735.000000|1000|x3=40;x8=0;x10=1
86|14:39:00|740.000000|740.000000|740.000000|740.000000|10000|x3=40;x8=0;x10=1
87|14:47:00|735.000000|735.000000|735.000000|735.000000|2200|x3=40;x8=0;x10=1
88|14:50:00|740.000000|740.000000|740.000000|740.000000|428900|x3=40;x8=0;x10=1
89|14:58:00|740.000000|740.000000|740.000000|740.000000|500|x3=40;x8=0;x10=1
90|15:04:00|740.000000|740.000000|740.000000|740.000000|100|x3=40;x8=0;x10=1
91|15:07:00|740.000000|740.000000|740.000000|740.000000|15000|x3=40;x8=0;x10=1
92|15:11:00|740.000000|740.000000|740.000000|740.000000|6500|x3=40;x8=0;x10=1
93|15:12:00|740.000000|740.000000|740.000000|740.000000|1800|x3=40;x8=0;x10=1
94|15:17:00|740.000000|740.000000|740.000000|740.000000|300|x3=40;x8=0;x10=1
95|15:20:00|735.000000|735.000000|735.000000|735.000000|21400|x3=40;x8=0;x10=1
96|15:29:00|740.000000|740.000000|740.000000|740.000000|100|x3=40;x8=0;x10=1
97|15:45:00|735.000000|735.000000|735.000000|735.000000|20000|x3=40;x8=0;x10=1;x18=1
98|15:47:00|745.000000|745.000000|745.000000|745.000000|50000|x3=40;x8=0;x10=1;x18=1
99|15:49:00|745.000000|750.000000|745.000000|750.000000|28100|x3=40;x8=0;x10=1;x18=1
100|16:00:00|740.000000|740.000000|740.000000|740.000000|99900|x3=51;x8=0
101|16:08:00|740.000000|740.000000|740.000000|740.000000|50000|x3=60;x8=0;x12=1
