#A1_LOSSLESS_AI_TRANSPORT_V3
ticker=CUAN|date=2024-12-05|rows=280|source_base=416203|compact_sha=e30722f47ac5cf7a4eb05caf413beefc2fc028318a852f2fd74d9e691641d3d4
defaults_json={"RAW_TICKER":"CUAN","RAW_INTERVAL_SEC":"60","OBS_DUP_OR_OUT_OF_ORDER_TIME_FLAG":"0","IDX_REGULAR_CLOCK_SESSION_CODE":"20","DATE_CHANGE_FROM_PREV_FLAG":"0","DATE_FIRST_OBS_IN_RANGE_FLAG":"0","ANALYSIS_RANGE_LAST_OBS_FLAG":"0","CLK_PREOPEN_INPUT_FLAG":"0","CLK_REGULAR_SESSION1_FLAG":"1","CLK_OFFICIAL_MIDDAY_BREAK_FLAG":"0","CLK_REGULAR_SESSION2_FLAG":"0","CLK_PRECLOSE_INPUT_FLAG":"0","CLK_POSTCLOSE_FLAG":"0","BND_PRE_REG_OPEN_5M_FLAG":"0","BND_FIRST_S1_5M_FLAG":"0","BND_LAST_S1_5M_FLAG":"0","BND_PRE_S2_5M_FLAG":"0","BND_FIRST_S2_5M_FLAG":"0","BND_LAST_REGULAR_5M_FLAG":"0","BND_FIRST_PRECLOSE_5M_FLAG":"0","RAW_AUX1_SEMANTIC_PROVEN_CODE":"-1","RAW_AUX2_FRESH_SEMANTIC_PROVEN_CODE":"-1","RAW_OPENINT_FRESH_SEMANTIC_PROVEN_CODE":"-1"}
aliases_json={"RAW_TICKER":"x0","RAW_INTERVAL_SEC":"x1","OBS_DUP_OR_OUT_OF_ORDER_TIME_FLAG":"x2","IDX_REGULAR_CLOCK_SESSION_CODE":"x3","DATE_CHANGE_FROM_PREV_FLAG":"x4","DATE_FIRST_OBS_IN_RANGE_FLAG":"x5","ANALYSIS_RANGE_LAST_OBS_FLAG":"x6","CLK_PREOPEN_INPUT_FLAG":"x7","CLK_REGULAR_SESSION1_FLAG":"x8","CLK_OFFICIAL_MIDDAY_BREAK_FLAG":"x9","CLK_REGULAR_SESSION2_FLAG":"x10","CLK_PRECLOSE_INPUT_FLAG":"x11","CLK_POSTCLOSE_FLAG":"x12","BND_PRE_REG_OPEN_5M_FLAG":"x13","BND_FIRST_S1_5M_FLAG":"x14","BND_LAST_S1_5M_FLAG":"x15","BND_PRE_S2_5M_FLAG":"x16","BND_FIRST_S2_5M_FLAG":"x17","BND_LAST_REGULAR_5M_FLAG":"x18","BND_FIRST_PRECLOSE_5M_FLAG":"x19","RAW_AUX1_SEMANTIC_PROVEN_CODE":"x20","RAW_AUX2_FRESH_SEMANTIC_PROVEN_CODE":"x21","RAW_OPENINT_FRESH_SEMANTIC_PROVEN_CODE":"x22"}
#ROW i|HH:mm:ss|O|H|L|C|V|exceptions(alias=value;...)
53|09:53:00|718.562988|718.562988|718.562988|718.562988|61908|
54|09:54:00|721.066650|721.066650|721.066650|721.066650|999|
55|09:55:00|718.562988|718.562988|718.562988|718.562988|1997|
56|09:56:00|718.562988|721.066650|718.562988|718.562988|80880|
57|09:57:00|718.562988|721.066650|718.562988|721.066650|56916|
58|09:58:00|721.066650|721.066650|721.066650|721.066650|25962|
59|09:59:00|718.562988|718.562988|718.562988|718.562988|2996|
60|10:01:00|718.562988|718.562988|718.562988|718.562988|999|
61|10:02:00|721.066650|721.066650|721.066650|721.066650|3994|
62|10:03:00|721.066650|721.066650|718.562988|718.562988|1997|
63|10:04:00|718.562988|718.562988|718.562988|718.562988|3994|
64|10:07:00|718.562988|718.562988|718.562988|718.562988|70895|
65|10:08:00|718.562988|721.066650|718.562988|718.562988|271598|
66|10:10:00|721.066650|721.066650|721.066650|721.066650|1997|
67|10:11:00|721.066650|721.066650|721.066650|721.066650|14978|
68|10:13:00|718.562988|718.562988|718.562988|718.562988|2996|
69|10:14:00|721.066650|721.066650|721.066650|721.066650|14978|
70|10:15:00|721.066650|721.066650|721.066650|721.066650|23964|
71|10:16:00|718.562988|721.066650|718.562988|721.066650|34948|
72|10:17:00|718.562988|718.562988|718.562988|718.562988|2996|
73|10:18:00|718.562988|718.562988|718.562988|718.562988|45932|
74|10:21:00|718.562988|718.562988|718.562988|718.562988|24963|
75|10:22:00|718.562988|721.066650|718.562988|721.066650|3994|
76|10:23:00|721.066650|721.066650|721.066650|721.066650|15976|
77|10:24:00|718.562988|718.562988|718.562988|718.562988|3994|
78|10:25:00|718.562988|718.562988|718.562988|718.562988|2996|
79|10:26:00|718.562988|718.562988|718.562988|718.562988|2996|
80|10:27:00|718.562988|718.562988|718.562988|718.562988|72892|
81|10:28:00|718.562988|718.562988|718.562988|718.562988|9985|
82|10:33:00|718.562988|718.562988|718.562988|718.562988|84874|
83|10:34:00|721.066650|721.066650|721.066650|721.066650|999|
84|10:37:00|718.562988|718.562988|718.562988|718.562988|64904|
85|10:38:00|718.562988|718.562988|718.562988|718.562988|22966|
86|10:39:00|718.562988|718.562988|718.562988|718.562988|139793|
87|10:40:00|716.059265|716.059265|716.059265|716.059265|121820|
88|10:41:00|716.059265|716.059265|716.059265|716.059265|6990|
89|10:43:00|716.059265|716.059265|716.059265|716.059265|24963|
90|10:44:00|716.059265|716.059265|716.059265|716.059265|99852|
91|10:45:00|716.059265|716.059265|716.059265|716.059265|21967|
92|10:48:00|716.059265|716.059265|716.059265|716.059265|999|
93|10:49:00|716.059265|716.059265|716.059265|716.059265|10984|
94|10:50:00|716.059265|716.059265|716.059265|716.059265|7988|
95|10:51:00|716.059265|718.562988|716.059265|718.562988|180732|
